pekná	[ˈpeknaː]
pekné	[ˈpekneː]
	
pena	/ˈpɛna/
peniaze	/ˈpɛɲi̯azɛ/
perga	[ˈperɡa]
perla	/ˈpɛrɫa/
Perla	/ˈpɛrɫa/
Persefona	/ˈpɛrsɛfɔna/
perspektíva	/ˈpɛrspɛktiːva/
Peržan	/ˈpɛrʒan/
pes	/ˈpɛs/
pestrý	/ˈpɛstriː/
Peter	/ˈpɛtɛr/
Petra	/ˈpɛtra/
hlave	[ˈɦlave]
denne	[ˈdene]
hora	[ˈɦora]
nosoch	[ˈnosox]
nosmi	[ˈnosmi]
koláčik	[ˈkolaːt͡ʃik]
koláčom	[ˈkolaːt͡ʃom]
koláču	[ˈkolaːt͡ʃu]
koláči	[ˈkolaːt͡ʃi]
koláča	[ˈkolaːt͡ʃa]
darovať	[ˈdarovac]
zaspať	[ˈzaspac]
na zdravie	[na zdravi̯e]
cestovať	[ˈt͡sestovac]
palec na nohe	[palet͡s na noɦe]
pieh	[pi̯ex]
pehy	[ˈpeɦi]
pehách	[ˈpeɦaːx]
pehám	[ˈpeɦaːm]
pohára	[ˈpoɦaːra]
Petronela	/ˈpɛtrɔnɛɫa/
pečeň	/ˈpɛtʃɛɲ/
pečiatka	/ˈpɛt͡ʃi̯atka/
peň	/ˈpɛɲ/
pešiak	/ˈpɛʃi̯ak/
Peťo	/ˈpɛcɔ/
piano	/ˈpianɔ/
piat	[pi̯at]
piata	[ˈpi̯ata]
piate	[ˈpi̯ate]
piatej	[ˈpi̯atej]
piatemu	[ˈpi̯atemu]
piati	[ˈpi̯ati]
piatok	/ˈpi̯atok/
piatu	[ˈpi̯atu]
piaty	/ˈpi̯ati/
pieh	[pi̯ex]
piepor	/ˈpi̯ɛpɔr/
pieseň	/pi̯eseɲ/
Pieseň piesní	/ˈpi̯ɛsɛɲ pi̯ɛsɲiː/
pieskovisko	/ˈpi̯ɛskɔviskɔ/
piest	[pi̯est]
Piešťany	/ˈpi̯ɛʃcani/
pijan	/ˈpijan/
píla	[ˈpiːla]
pilier	/ˈpili̯ɛr/
pipík	/ˈpipiːk/
písať	/ˈpiːsac/
písmeno	/ˈpiːsmɛnɔ/
pitjantjatjara	/ˈpicancacara/
pivá	/ˈpivaː/
pivo	/pivo/
pizda	/ˈpizda/
pizza	/ˈpi.t͡sa/
píč	[piːt͡ʃ]
piča	[ˈpit͡ʃa]
pičami	[ˈpit͡ʃami]
piče	[ˈpit͡ʃe]
piči	[ˈpit͡ʃi]
piču	[ˈpit͡ʃu]
plamenček	/ˈpɫamɛnt͡ʃɛk/
plamienok	/ˈpɫami̯ɛnɔk/
planéta	/ˈpɫanɛːta/
plat	/ˈpɫat/
platiť	/ˈpɫacic/
platom	[ˈplatom]
plávať	/ˈpɫaːvac/
pláž	/ˈpɫaːʃ/
plch	/ˈpɫ̩x/
plece	/ˈplet͡se/
plecniak	/ˈplɛt͡sɲi̯ak/
plný	/pl̩niː/
plsť	/ˈpɫ̩sc/
plukovník	/ˈpɫukɔvɲiːk/
plyn	[plin]
Plzeň	/ˈpɫ̩zɛɲ/
plť	/pɫ̩c/
pneumatika	/ˈpnɛ.u.ma.ti.ka/
pochodovať	/ˈpɔxɔdɔvac/
pod	/ˈpɔt/
podmet	/ˈpɔdmɛt/
podmienka	/ˈpɔdmi̯ɛŋka/
podnikateľ	/ˈpɔdɲikacɛʎ/
podpazušie	/ˈpɔtpazuʃi̯ɛ/
podprsenka	/ˈpɔtpr̩sɛŋka/
podstatné meno	/ˈpɔtstatnɛː mɛnɔ/
pohár	/ˈpɔɦaːr/
pohára	[ˈpoɦaːra]
poháre	[ˈpoɦaːre]
pohlavie	/ˈpɔɦɫavi̯ɛ/
pohľad	/ˈpɔɦʎat/
pokoj	/ˈpɔkɔj/
pokračovať	/ˈpɔkrat͡ʃɔvac/
pokrievka	/ˈpɔkri̯ɛu̯ka/
pokým	/ˈpɔkiːm/
polabčina	/ˈpɔɫapt͡ʃina/
policajt	/ˈpɔlit͡sajt/
police	/ˈpɔlit͡sɛ/
polícia	/ˈpɔliːt͡sia/
polievka	/ˈpɔli̯ɛu̯ka/
polievočka	/ˈpɔli̯ɛvɔt͡ʃka/
politik	/ˈpɔlitik/
politika	/ˈpɔlitika/
polnoc	[ˈpolnot͡s]
polónium	/ˈpɔɫɔːnium/
poloostrov	/ˈpɔɫɔɔstrɔu̯/
polostrov	/ˈpɔɫɔstrɔu̯/
polynok	[ˈpolinok]
pomalý	/ˈpɔmaliː/
pomaranč	/ˈpɔmarant͡ʃ/
pomoc	/ˈpɔmɔt͡s/
pomocné sloveso	/ˈpɔmɔt͡snɛː sɫɔvɛsɔ/
pomôcť	/ˈpɔmu̯ɔt͡sc/
pomorník	/ˈpɔmɔrɲiːk/
ponáhľať	/ˈpɔnaːɦʎac/
pondelok	/ˈpɔnɟɛɫɔk/
ponorka	/ˈpɔnɔrka/
pontifex	/ˈpo̞ntife̞ks/
ponuka	/ˈpɔnuka/
pop	/pop/
popol	/ˈpɔpɔɫ/
popoludnie	/ˈpɔpɔɫudɲi̯ɛ/
pornografia	/ˈpɔrnɔɡrafia/
pornografický	/ˈpɔrnɔɡrafit͡skiː/
Portugalsko	/ˈpɔrtuɡaɫskɔ/
portugalčina	/ˈpɔrtuɡaɫt͡ʃina/
posledný	/ˈpɔslɛdniː/
posol	[ˈposol]
posteľ	/ˈpɔscɛʎ/
potok	/ˈpɔtɔk/
potôčik	/ˈpɔtu̯ɔt͡ʃik/
potravina	/ˈpɔtravina/
potrebný	/ˈpɔtrɛbniː/
potrebovať	/ˈpɔtrɛbɔvac/
používateľ	/ˈpɔuʒiːvacɛʎ/
povaha	/ˈpɔvaɦa/
povedať	/ˈpɔvɛdac/
pôvod	/ˈpu̯ɔvɔt/
povolenie	[ˈpovoleni̯e]
povraz	/ˈpɔvras/
Pozdech	[ˈpozdex]
pozdĺž	/ˈpɔ.zdɫ̩ːʃ/
Poznaň	/ˈpɔz.naɲ/
poznať	/ˈpɔznac/
počas	/ˈpɔt͡ʃas/
počasie	/ˈpɔt͡ʃasi̯ɛ/
počet	/ˈpɔt͡ʃɛt/
počty	/ˈpɔt͡ʃti/
počúvať	/ˈpɔt͡ʃuːvac/
počuť	/ˈpɔt͡ʃuc/
Poľsko	/ˈpɔʎskɔ/
poľština	/ˈpɔʎʃcina/
pošta	/ˈpoʃta/
požiar	/ˈpɔʒi̯ar/
požičať	/ˈpɔʒit͡ʃac/
pôžička	/ˈpu̯ɔʒit͡ʃka/
prababa	[ˈprababa]
práca	/ˈpraːt͡sa/
pracháč	/ˈpraxaːt͡ʃ/
Praha	/ˈpraɦa/
prajazyk	/ˈprajazik/
prak	[prak]
prakmi	[ˈprakmi]
prakoch	[ˈprakox]
prakov	[ˈprakof]
prasa	/ˈprasa/
pravda	/ˈprau̯da/
pravdách	/pravdaːx/
pravdám	/pravdaːm/
pravdu	/pravdu/
pravdy	/pravdi/
práve	/ˈpraːvɛ/
Pravoslav	/ˈpravɔsɫau̯/
pravý	/ˈpraviː/
prázdniny	/ˈpraːzdɲini/
prázdny	/ˈpraːzdni/
prazeodým	/ˈpra.zɛ.ɔ.diːm/
Pražan	/ˈpraʒan/
pražský	/ˈpraʃskiː/
prd	/ˈpr̩t/
prdieť	/ˈpr̩ɟi̯ɛc/
predať	/ˈprɛdac/
predložka	/ˈprɛdɫɔʃka/
predmestie	/ˈprɛdmɛsci̯ɛ/
predsa	/ˈprɛtsa/
predseda	/ˈprɛtsɛda/
premávka	/ˈprɛmaːu̯ka/
pretekár	/ˈprɛcɛkaːr/
pretekať	/ˈprɛcɛkac/
preteky	/ˈprɛcɛki/
pretože	/ˈprɛtɔʒɛ/
preukaz	/ˈpre.u.kaz/
preukázať	/ˈprɛukaːzac/
hlave	[ˈɦlave]
denne	[ˈdene]
hora	[ˈɦora]
nosoch	[ˈnosox]
nosmi	[ˈnosmi]
koláčik	[ˈkolaːt͡ʃik]
koláčom	[ˈkolaːt͡ʃom]
koláču	[ˈkolaːt͡ʃu]
koláči	[ˈkolaːt͡ʃi]
koláča	[ˈkolaːt͡ʃa]
darovať	[ˈdarovac]
zaspať	[ˈzaspac]
na zdravie	[na zdravi̯e]
cestovať	[ˈt͡sestovac]
palec na nohe	[palet͡s na noɦe]
pieh	[pi̯ex]
pehy	[ˈpeɦi]
pehách	[ˈpeɦaːx]
pehám	[ˈpeɦaːm]
pohára	[ˈpoɦaːra]
prezident	/ˈprɛzidɛnt/
prezývka	/ˈprɛziːu̯ka/
preč	/ˈprɛt͡ʃ/
prečo	/ˈpretʃo/
Prešov	/ˈprɛʃɔu̯/
Prešporok	/ˈprɛʃpɔrɔk/
prežúvavec	/ˈprɛʒuːvavɛt͡s/
pŕhľava	/ˈpr̩ːɦʎava/
pŕhľaviar	[ˈpr̩ːɦʎavi̯ar]
pŕhľavka	/ˈpr̩ːɦʎau̯ka/
priateľ	/ˈpri̯acɛʎ/
priateľka	/ˈpri̯acɛʎka/
príchod	/ˈpriːxɔt/
prídavné meno	/ˈpriːdavnɛː mɛnɔ/
priehlavok	/ˈpri̯ɛɦɫavɔk/
priestor	/ˈpri̯ɛstɔr/
Prievidza	[ˈpri̯evid͡za]
priezvisko	/ˈpri̯ɛzviskɔ/
priečinok	/ˈpri̯ɛt͡ʃinɔk/
príklad	/ˈpriːkɫat/
prilba	[ˈprilba]
prímerie	/ˈpriːmɛri̯ɛ/
primusieť	/ˈprimusi̯ɛc/
princ	/ˈprint͡s/
princezná	/ˈprint͡sɛznaː/
prinútiť	/ˈprinuːcic/
prípad	/ˈpriːpat/
príroda	/ˈpriːrɔda/
Príslovia	/ˈpriːsɫɔvi̯a/
príslovie	/ˈpriːsɫɔvi̯ɛ/
príslovka	/ˈpriːsɫɔu̯ka/
prísudok	/ˈpriːsudɔk/
prísť	/ˈpriːsc/
privlastňovacie prídavné meno	/ˈprivɫastɲɔvat͡si̯ɛ ˈpriːdavnɛː ˈmɛnɔ/
program	/ˈprɔɡram/
Prokop	/ˈprɔkɔp/
prométium	/ˈprɔmɛːtium/
prosím	[ˈprosiːm]
prostredie	/ˈprɔstrɛɟi̯ɛ/
protaktínium	/ˈprɔtaktiːnium/
proti gustu žiaden dišputát	/ˈprɔci ɡustu ʒi̯aɟɛn diʃputaːt/
protirečiť	/ˈprɔcirɛt͡ʃic/
protivný	/ˈprɔcivniː/
protojazyk	/ˈprɔtɔjazik/
próza	/ˈpro̞ːza/
prozódia	/ˈprɔzɔːdia/
pŕs	/ˈpr̩ːs/
	
prsník	/ˈpr̩sɲiːk/
prst	/pr̩st/
prsteň	/ˈpr̩scɛɲ/
prsť	/pr̩sc/
prúd	[pruːt]
prv	/pr̩w/
prvé meno	/ˈpr̩vɛː ˈmɛnɔ/
prvosienka	/ˈpr̩vɔsi̯ɛŋka/
prvočíslo	/ˈpr̩vɔt͡ʃiːsɫɔ/
prvý	/ˈpr̩viː/
pršať	/ˈpr̩ʃac/
psi	[psi]
psí	/ˈpsiː/
psica	/ˈpsit͡sa/
psiemu	/ˈpsi̯ɛmu/
psoch	[psox]
psov	[psof]
psychológia	/ˈpsixɔɫɔːɡia/
puma	/ˈpu.ma/
púpava	/ˈpuːpava/
puška	/puʃka/
púšť	/ˈpuːʃc/
pýcha	/ˈpiːxa/
pytón	/ˈpitɔːn/
pyžamo	/ˈpiʒamɔ/
pľúca	/ˈpʎuːt͡sa/
pľuť	/ˈpʎuc/
pňami	[ˈpɲami]
pňoch	[pɲox]
pňom	[pɲom]
pňov	[pɲof]
pňu	[pɲu]
pšenica	/ˈpʃɛɲit͡sa/
pšenice	/ˈpʃɛɲit͡sɛ/
pštros	/ˈpʃtrɔs/
pštrosí	/ˈpʃtrɔsiː/
ŕ	/r̩ː/
-ra	/ra/
Ráb	/ˈraːp/
rabín	/ˈrabiːn/
rad	/Ëˆrat/
rád	/raːd/
rádium	/ˈraːdium/
radla	[ˈradla]
radlami	[ˈradlami]
radlo	[ˈradlo]
radlom	[ˈradlom]
radlu	[ˈradlu]
radón	/ˈradɔːn/
Radoslav	/ˈradɔsɫau̯/
Radovan	/ˈradɔvan/
Radúz	/ˈraduːs/
rajčina	/ˈrajt͡ʃina/
rak	/ˈrak/
Rak	[rak]
Rakovan	[ˈrakovan]
Rakúsko	/ˈrakuːskɔ/
rakúsky	/ˈrakuːski/
rameno	/ˈramɛnɔ/
rasca	/ˈrast͡sa/
Rastislav	/ˈrascisɫau̯/
rastlina	/ˈrastlina/
Rasťo	/ˈrascɔ/
rátať	/ˈraːtac/
raz	/ˈras/
ráz	/ˈraːs/
raňajkovať	/ˈraɲajkɔvac/
raňajky	/ˈraɲajki/
raž	/ˈraʃ/
rebro	/ˈrɛbrɔ/
Regína	/ˈrɛɡiːna/
registrované partnerstvo	[reɡistrovaneː partnerstvo]
registrovaný	[ˈreɡistrovaniː]
Renáta	/ˈrɛnaːta/
René	/ˈrɛnɛː/
rénium	/ˈrɛːnium/
repica	[ˈrepit͡sa]
republika	/ˈrɛpublika/
revue	/ˈrɛvy/
rezance	/ˈrɛzant͡sɛ/
rezať	/ˈrɛzac/
reč	/ˈrɛt͡ʃ/
reštaurácia	/ˈrɛʃtau̯raːt͡sia/
riad	/ˈri̯at/
riaditeľ	/ˈri̯aɟicɛʎ/
riadiť	/ˈri̯aɟic/
ríbezľa	/ˈriːbɛzʎa/
Richard	/ˈrixart/
riedky	/ˈri̯ɛtki/
rieka	/ˈri̯ɛka/
riečka	/ˈri̯ɛt͡ʃka/
Riha	[ˈriɦa]
Rím	/ˈriːm/
Rimanom	/ˈrimanɔm/
rímsky	/ˈriːmski/
ringlota	/ˈriŋɡɫɔta/
rite	[ˈrite]
riti	/ˈrici/
rití	/ˈriciː/
ritiam	[ˈriti̯am]
ritný otvor	/ˈritniː ɔtvɔr/
riziko	/ˈrizikɔ/
Rišo	[ˈriʃo]
riť	/ˈric/
rob	[rop]
Róbert	/ˈrɔːbɛrt/
robí	[ˈrobiː]
robiac	[ˈrobi̯at͡s]
robil	[ˈrobil]
robila	[ˈrobila]
robilo	[ˈrobilo]
robím	[ˈrobiːm]
robíme	[ˈrobiːme]
robíte	[ˈrobiːte]
robíš	[ˈrobiːʃ]
robiť	[ˈrobic]
robota	/ˈrɔbɔta/
robotník	/ˈrɔbɔtɲiːk/
rodina	/ˈrɔɟina/
rodinný	/ˈrɔɟinniː/
ródium	/ˈrɔːdium/
roentgenium	/ˈrɛnɡɛnium/
roh	/ˈrɔx/
roj	/ˈrɔj/
Rojek	[ˈrojek]
Rojka	[ˈrojka]
Rojko	[ˈrojko]
rok	/ˈrɔk/
rokov	/ˈrɔkɔu̯/
Roland	/ˈrɔɫant/
Róm	/ˈrɔːm/
Roman	/ˈrɔman/
Rómka	/ˈrɔːmka/
Rosa	[Ëˆrosa]
Rosina	[ˈrosina]
rovnaký	/ˈrɔvnakiː/
Rozália	/ˈrɔzaːlia/
rozdelenie	[ˈrozdeleni̯e]
rozdeliť	/ˈrɔzɟɛlic/
rozhodnutie	/ˈrɔzɦɔdnuci̯ɛ/
rozhodnúť	/ˈrɔzɦɔdnuːc/
rozmarín	/ˈrɔzmariːn/
rozmaznaný	/ˈrɔzmaznaniː/
rozmaznať	/ˈrɔzmaznac/
rozsobáš	/ˈrɔssɔbaːʃ/
roztomilý	/ˈrɔstɔmiliː/
rozum	/ˈrɔzum/
rozumieť	/ˈrɔzumi̯ɛc/
rozumný	/ˈrɔzumniː/
roční	/ˈrɔt͡ʃniː/
ročný	/ˈrɔt͡ʃniː/
roľa	/ˈrɔʎa/
hlave	[ˈɦlave]
denne	[ˈdene]
hora	[ˈɦora]
nosoch	[ˈnosox]
nosmi	[ˈnosmi]
koláčik	[ˈkolaːt͡ʃik]
koláčom	[ˈkolaːt͡ʃom]
koláču	[ˈkolaːt͡ʃu]
koláči	[ˈkolaːt͡ʃi]
koláča	[ˈkolaːt͡ʃa]
darovať	[ˈdarovac]
zaspať	[ˈzaspac]
na zdravie	[na zdravi̯e]
cestovať	[ˈt͡sestovac]
palec na nohe	[palet͡s na noɦe]
pieh	[pi̯ex]
pehy	[ˈpeɦi]
pehách	[ˈpeɦaːx]
pehám	[ˈpeɦaːm]
pohára	[ˈpoɦaːra]
rožok	/ˈrɔʒɔk/
rubídium	/ˈrubiːdium/
rúd	[ruːt]
ruda	/ˈruda/
rudám	[ˈrudaːm]
Rudo	/ˈrudɔ/
Rudolf	/ˈrudɔɫf/
rudu	[ˈrudu]
rúk	[ruːk]
ruka	/ˈruka/
ruke	[ˈruke]
ruksak	/ˈruksak/
ruky	[ˈruki]
rumanček	/ˈrumant͡ʃɛk/
Rumunsko	/ˈrumunskɔ/
rumunčina	/ˈrumunt͡ʃina/
runa	/ˈru.na/
rúno	/ˈruːnɔ/
Rus	/ˈrus/
Ruska	/ˈruska/
Rusko	/ˈruskɔ/
ruský	/ˈruskiː/
Rusnak	[ˈrusnak]
Rusnák	[ˈrusnaːk]
Rút	/ˈruːt/
ruténium	/ˈrutɛːnium/
rutherfordium	/ˈradzɛfɔrdium/
ručička	/ˈrut͡ʃit͡ʃka/
rúčka	/ˈruːt͡ʃka/
ručne	[ˈrut͡ʃne]
rušeň	/ˈruʃɛɲ/
ruština	/ˈruʃcina/
rúž	/ˈruːʃ/
ruža	/ˈruʒa/
Ružena	/ˈruʒɛna/
Ružomberok	[ˈruʒomberok]
ryba	/ˈriba/
rybár	/ˈribaːr/
rybí	/ˈribiː/
rýchly	/ˈriːxli/
rys	/ˈris/
rysy	/ˈrisi/
rytier	/ˈrici̯ɛr/
ryšavec	/ˈriʃavɛt͡s/
ryšiak	/ˈriʃi̯ak/
röntgen	/ˈrɛntɡɛn/
röntgenovať	/ˈrɛntɡɛnɔvac/
s	/s/
sa	/sa/
Sabína	/ˈsabiːna/
sad	/sad/
sade	[Ëˆsade]
sadoch	[ˈsadox]
sadov	[ˈsadof]
sadza	[ˈsad͡za]
sága	/ˈsaːɡa/
sakristia	/ˈsakristia/
samárium	/ˈsamaːrium/
Samoa	/ˈsamɔa/
samodruhý	/ˈsamɔdruɦiː/
samohláska	[ˈsamoɦlaːska]
samovražda	/ˈsamɔvraʒda/
Samuel	/ˈsamuɛɫ/
samuraj	/ˈsamuraj/
samurajka	/ˈsamurajka/
Sára	/ˈsaːra/
Sardínia	/ˈsardiːnia/
Saudská Arábia	/ˈsautskaː araːbia/
Saša	/ˈsaʃa/
sať	/ˈsac/
schéma	/ˈsxɛːma/
schod	/ˈsxɔt/
schody	/ˈsxɔdi/
schopnosť	/ˈsxɔpnɔsc/
schopný	/ˈsxɔpniː/
schudnúť	/ˈsxudnuːc/
Scípio	/ˈst͡siːpiɔ/
seaborgium	/ˈsiːbɔrɡium/
seba	/ˈsɛba/
sebe	/ˈsɛbɛ/
sebec	/ˈsɛbɛt͡s/
sedem	/ˈsɛɟɛm/
sedemnásť	/ˈsɛɟɛmnaːsc/
Segedín	/ˈsɛɡɛdiːn/
segment	/ˈseɡment/
sekera	/ˈsɛ.kɛ.ra/
sekúnd	/ˈsɛkuːnt/
sekunda	/ˈsɛkunda/
selén	/ˈsɛlɛːn/
semeno	/ˈsɛmɛnɔ/
sen	/ˈsɛn/
sendvič	/ˈsɛndvit͡ʃ/
sene	[Ëˆsene]
seno	/ˈsɛnɔ/
senom	[ˈsenom]
sepsa	/ˈsɛpsa/
september	/ˈsɛptɛmbɛr/
Sergej	/ˈsɛrɡɛj/
Servác	/ˈsɛrvaːt͡s/
servus	/ˈsɛrvus/
sestra	/ˈsɛstra/
sestrin	/ˈsɛstrin/
sestrička	/ˈsɛstrit͡ʃka/
sever	[ˈsever]
Severín	/ˈsɛvɛriːn/
sex	/ˈsɛks/
sexu	/ˈsɛksu/
sexuálna orientácia	/ˈsɛksuaːɫna ɔriɛntaːt͡sia/
Shetland	/ˈʃɛtlɛnt/
shetlandský	/ʃɛtlɛndskiː/
Shetlandy	/ˈʃɛtlɛndi/
si	[si]
siaha	/ˈsi̯aɦa/
sídlo	/ˈsiːdɫɔ/
Sidónia	/ˈsidɔːnia/
siedmy	/ˈsi̯ɛdmi/
sieň	[si̯eɲ]
silná interakcia	/ˈsiɫnaː intɛrakt͡sia/
Silvia	/ˈsiɫvia/
Simona	/ˈsimɔna/
síra	/ˈsiːra/
sirôtka	/ˈsiru̯ɔtka/
sirôtočka	/ˈsiru̯ɔtɔt͡ʃka/
sitina	[ˈsitina]
sito	[Ëˆsito]
situácia	/ˈsituaːt͡sia/
sivý	[ˈsiviː]
-ska	/ska/
skala	/ˈskaɫa/
skald	/skaɫt/
	
sklz	/skɫ̩s/
skoro	[Ëˆskoro]
skorocel	/ˈskɔrɔt͡sɛɫ/
skratka	/ˈskratka/
skrutka	/ˈskrutka/
skrutkovač	/ˈskrutkɔvat͡ʃ/
skrutkovať	/ˈskrutkɔvac/
skrz	/ˈskr̩s/
skuhroš	/ˈskuɦrɔʃ/
skupáň	/ˈskupaːɲ/
Skutky apoštolov	/ˈskutki apɔʃtɔɫɔu̯/
-sky	/ski/
-ský	/skiː/
slabá interakcia	/ˈsɫaba intɛrakt͡sia/
slabika	[ˈslabika]
slabý	/ˈsɫa.biː/
sladký	/ˈsɫatkiː/
slanina	/ˈsɫaɲina/
sláva	/ˈsɫaːva/
Sláva	/ˈsɫaːva/
Slávka	/ˈsɫaːu̯ka/
Slavomír	/ˈsɫavɔmiːr/
Slavomíra	/ˈsɫavɔmiːra/
Slavónsko	/ˈsɫavɔːnskɔ/
sláčik	/ˈsɫaːt͡ʃik/
slepo	[ˈslepo]
slepý	/ˈslɛpiː/
sliepka	/ˈsli̯ɛpka/
sliepočka	/ˈsli̯ɛpɔt͡ʃka/
Sliezsko	/ˈsli̯ɛsskɔ/
slimák	/ˈslimaːk/
Sliva	[ˈsliva]
slivka	/ˈsliu̯ka/
Slivka	/ˈsliu̯ka/
slivovica	/ˈslɪ.vo.vɪ.tsa/
sĺnc	/sɫ̩ːnt͡s/
slnce	/ˈsɫ̩nt͡sɛ/
slnečný	/ˈsɫ̩ɲɛt͡ʃˌniː/
slnečný vietor	/ˈsɫ̩ɲɛt͡ʃniː vi̯ɛtɔr/
slniečko	/ˈsɫ̩ɲi̯ɛt͡ʃkɔ/
sĺnk	/sɫ̩ːŋk/
slnko	/ˈsɫ̩ŋkɔ/
sloboda	/ˈsɫɔbɔda/
slobodná vôľa	/ˈsɫɔbɔdnaː vu̯ɔʎa/
sloj	/sɫɔj/
slon	/ˈsɫɔn/
slonej	[ˈslonej]
sloní	/ˈsɫɔɲiː/
slonia	[ˈsloni̯a]
slonica	/ˈslɔ.ni.t͡sa/
slonie	[ˈsloni̯e]
sloniu	[ˈsloni̯u]
Slováci	/ˈsɫɔvaːt͡si/
Slovák	/ˈsɫɔvaːk/
Slovan	/ˈsɫɔvan/
slovanský	/ˈsɫɔvanskiː/
Slovenka	/ˈsɫɔvɛŋka/
slovenskí	/ˈsɫɔvɛnskiː/
Slovensko	[ˈslovensko]
slovensky	/ˈsɫɔvɛnski/
slovenský	/ˈsɫɔvɛnskiː/
slovenčina	/ˈsɫɔvɛnt͡ʃina/
sloveso	/ˈsɫɔvɛsɔ/
Slovinec	/ˈsɫɔviɲɛt͡s/
Slovinka	/ˈsɫɔviŋka/
Slovinsko	/ˈsɫɔvinskɔ/
slovinský	/ˈsɫɔvinskiː/
slovinčina	/ˈsɫɔvint͡ʃina/
slovník	/sloʋɲiːk/
hlave	[ˈɦlave]
denne	[ˈdene]
hora	[ˈɦora]
nosoch	[ˈnosox]
nosmi	[ˈnosmi]
koláčik	[ˈkolaːt͡ʃik]
koláčom	[ˈkolaːt͡ʃom]
koláču	[ˈkolaːt͡ʃu]
koláči	[ˈkolaːt͡ʃi]
koláča	[ˈkolaːt͡ʃa]
darovať	[ˈdarovac]
zaspať	[ˈzaspac]
na zdravie	[na zdravi̯e]
cestovať	[ˈt͡sestovac]
palec na nohe	[palet͡s na noɦe]
pieh	[pi̯ex]
pehy	[ˈpeɦi]
pehách	[ˈpeɦaːx]
pehám	[ˈpeɦaːm]
pohára	[ˈpoɦaːra]
slovníka	/sɫoʋɲiːka/
slovníkmi	/sɫoʋɲiːkmi/
slovníkoch	/sɫoʋɲiːkox/
slovníkom	/sɫoʋɲiːkom/
slovníkov	/sɫoʋɲiːkou̯/
slovníku	/sɫoʋɲiːku/
slovníky	/sɫoʋɲiːki/
slovo	/ˈsɫɔvɔ/
sluch	/ˈsɫux/
sluchom	[ˈsluxom]
sluha	/ˈsɫuɦa/
služba	[ˈsluʒba]
sĺz	/sɫ̩ːs/
slza	/ˈsɫ̩za/
slzička	/ˈsɫ̩zit͡ʃka/
smäd	/ˈsmɛt/
smädiť	/ˈsmɛɟic/
smädný	/ˈsmed.niː/
smetiar	/ˈsmɛci̯ar/
smiať sa	/ˈsmi̯ac sa/
smiech	/ˈsmi̯ɛx/
smotana	/ˈsmɔtana/
smrek	[smrek]
smrekovec	/ˈsmrɛkɔvɛt͡s/
smrti	/ˈsmr̩ci/
smrtonosný	/ˈsmr̩tɔnɔsniː/
smršť	/smr̩ʃc/
smrť	/ˈsmr̩c/
smutný	/ˈsmutniː/
snáď	/ˈsnaːc/
sneh	/ˈsɲɛx/
snežiť	/ˈsɲɛʒic/
snob	/ˈsnɔp/
so	/sÉ”/
sobáš	/ˈsɔbaːʃ/
sobota	/ˈsɔbɔta/
sôch	/su̯ox/
socha	/ˈsɔxa/
soche	[ˈsoxe]
socialistický	/ˈsɔt͡sialistit͡skiː/
socializmus	/ˈsɔt͡sializmus/
sociálny	/ˈsɔt͡siaːɫni/
sodík	/ˈsɔɟiːk/
Sofoniáš	/ˈsɔfɔniaːʃ/
softvér	/ˈsɔftvɛːr/
sojka	/ˈsɔjka/
sokol	/ˈso̞ko̞l/
Sokrates	/ˈsɔkratɛs/
som	/ˈsɔm/
somár	/ˈsɔmaːr/
somarina	/ˈsɔmarina/
sopka	/ˈsɔpka/
sova	/ˈsɔva/
sôvä	/ˈsu̯ɔvɛ/
sove	[ˈsove]
sovietsky	/ˈsɔvi̯ɛtski/
soľ	/ˈsɔʎ/
Soňa	/ˈsɔɲa/
spajvér	/ˈspajvɛːr/
spálňa	/ˈspaːɫɲa/
spať	/ˈspac/
spln	/ˈspɫ̩n/
Spojené kráľovstvo	/ˈspɔjɛnɛː kraːʎɔu̯stvɔ/
spojka	/ˈspɔjka/
spoločnosť	/ˈspɔɫɔt͡ʃnɔsc/
spoluhláska	[ˈspoluɦlaːska]
spôsob	/ˈspu̯ɔsɔp/
správa	/ˈspraːva/
správať	/ˈspraːvac/
spraviť	/ˈspravic/
spŕch	/spr̩ːx/
sprcha	/ˈspr̩xa/
spŕška	/ˈspr̩ːʃka/
spyware	/ˈspajvɛːr/
srať	/ˈsrac/
Srb	/ˈsr̩p/
Srbsko	/ˈsr̩pskɔ/
srbský	/ˈsr̩pskiː/
srbčina	[ˈsr̩bt͡ʃina]
sŕdc	/sr̩ːt͡s/
srdca	/ˈsr̩t͡sa/
srdce	/sr̩tsɛ/
srdcia	/ˈsr̩t͡si̯a/
srdciach	/ˈsr̩t͡si̯ax/
srdciam	/ˈsr̩t͡si̯am/
srdciami	/ˈsr̩t͡si̯ami/
srdcom	/ˈsr̩t͡sɔm/
srdcu	/ˈsr̩t͡su/
srdiečko	/ˈsr̩ɟi̯ɛt͡ʃkɔ/
sŕn	/sr̩ːn/
srna	/ˈsr̩na/
srsť	/ˈsr̩sc/
srvátka	/ˈsr̩vaːtka/
sŕňa	/ˈsr̩ːɲa/
stalaktit	/ˈstaɫaktit/
stále	/ˈstaːlɛ/
stan	/ˈstan/
Stanislav	/ˈstaɲisɫau̯/
Stanislava	/ˈstaɲisɫava/
stará matka	/ˈstaraː matka/
