рух	rux	[ˈrux]
рушни́ця	rušnýcja	/ruʃˈnɪt͡sʲɑ/
сім	sim	[ˈsʲim]
сі́ни	síny	[ˈsʲine]
сі́чень	síčenʹ	[ˈsʲit͡ʃenʲ]
сад	sad	[ˈsɑd]
сала́товий	salátovyj	[sɐˈlɑtɔu̯ei̯]
самоврядува́ння	samovrjaduvánnja	[sɐmɔu̯rʲɐdʊˈu̯ɑnʲːɐ]
самості́йно	samostíjno	[sɐmoˈsʲtʲii̯nɔ]
самши́т	samšýt	[sɐmˈʃɪt]
світа́нок	svitánok	/svʲiˈtɑnok/
сві́чка	svíčka	[ˈsʲʋʲit͡ʃkɐ]
свиня́	svynjá	/svɪˈnʲɑ/
своє́	svojé	[swɔˈjɛ]
свобо́да	svobóda	[swɔˈbɔdɐ]
свя́то	svjáto	[ˈsʲʋʲɑtɔ]
	porá róku	[seˈzɔn]
семіна́р	seminár	[semʲiˈnɑr]
сентимента́льний	sentymentálʹnyj	/sentɪmenˈtɑlʲnɪj/
середа́	seredá	[sereˈdɑ]
сере́дній рід	serédnij rid	[seˈrɛdʲnʲij rʲid]
середо́вище	seredóvyšče	[sereˈdɔu̯eʃt͡ʃe]
серп	serp	/serp/
се́рце	sérce	[ˈsɛrt͡se]
сестра́	sestrá	[seˈstrɑ]
сиді́ти	sydíty	[seˈdʲite]
символі́чний	symvolíčnyj	[semwoˈlʲit͡ʃnei̯]
син	syn	[ˈsɪn]
си́ній	sýnij	[ˈsɪnʲii̯]
скі́льки	skílʹky	[ˈsʲkʲilʲkɪ]
скарб	skarb	[ˈskɑrb]
ске́ля	skélja	/ˈskɛlʲɑ/
ске́на	skéna	[skenɐ]
		
сковорода́	skovorodá	[skɔu̯ɔrɔˈdɑ]
ско́ро	skóro	[ˈskɔrɔ]
сліпи́й	slipýj	[slʲiˈpɪj]
Сла́ва Ісу́су Христу́!	Sláva Isúsu Xrystú!	[ˈslɑu̯ɐ iˈsusʊ xreˈstu]
слов'я́нський	slovʺjánsʹkyj	[slɔu̯ˈjɑnʲsʲkei̯]
слу́жба	slúžba	[ˈsluʒbɐ]
смі́ли́вість	smílývistʹ	/smiˈlɪvistʲ/
смара́гд	smaráhd	[smɐˈrɑɦd]
смара́гдовий	smaráhdovyj	[smɐˈrɑɦdɔu̯ei̯]
смерть	smertʹ	/smɛrtʲ/
сніг	snih	[ˈsʲnʲiɦ]
собо́р	sobór	/soˈbɔr/
соліда́рність	solidárnistʹ	[sɔlʲiˈdɑrnʲisʲtʲ]
солений	solenyj	[ˈsɔlenei̯]
солове́й	solovij	[sɔlɔˈu̯ɛi̯]
Соломі́я	Solomíja	[sɔloˈmʲijɐ]
сон	son	[ˈsɔn]
Со́нце	Sónce	[ˈsɔnt͡se]
со́нячний	sónjačnyj	/ˈsɔnʲɑt͡ʃnɪj/
соро́чка	soróčka	[sɔˈrɔt͡ʃkɐ]
со́сна́	sósná	/sosˈnɑ/
Со́фія	Sófija	[ˈsɔfʲijɐ]
сою́з	sojúz	[sɔˈjuz]
спі́рний	spírnyj	[ˈsʲpʲirnei̯]
Спаса	spastý	[ˈspɑsɐ]
спис	spys	/spɪs/
зи́мородок	zýmorodok	[ˈzɪmɔrɔdɔk]
леле́ка	leléka	[leˈlɛkɐ]
Львів	Lʹviv	[lʲˈʋʲiu̯]
кия́нин	kyjányn	[keˈjɑnen]
кна́йпа	knájpa	[ˈknɑi̯pɐ]
число́	čysló	[t͡ʃeˈslɔ]
лише́	lyšé	[leˈʃɛ]
глід	hlid	[ˈɦlʲid]
берескле́т	bruslýna	[bereˈsklɛt]
	porá róku	[seˈzɔn]
ка́федра	káfedra	[ˈkɑfedrɐ]
ва́ше	váše	[ˈʋɑʃe]
украї́нець	ukrajínecʹ	[ʊkrɐˈjinet͡sʲ]
Я́ків	Jákiv	/ˈjɑkiu̯/
вона́	voná	[wɔˈnɑ]
воно́	vonó	[wɔˈnɔ]
вони́	voný	[wɔˈnɪ]
горі́лки	horílky	/ɦoˈrilkɪ/
англі́йський	Ánhlija	[ɐnˈɦlʲii̯sʲkei̯]
депута́т	deputát	[depʊˈtɑt]
справ	sprav	[ˈsprɑu̯]
спра́вам	správam	[ˈsprɑu̯ɐm]
спра́вами	správamy	[ˈsprɑu̯ɐme]
спра́вах	správax	[ˈsprɑu̯ɐx]
спра́вжній	správžnij	[ˈsprɑu̯ʒnʲii̯]
спра́ви	správy	[ˈsprɑu̯e]
спра́ву	správu	[ˈsprɑu̯ʊ]
спро́ба	spróba	[ˈsprɔbɐ]
стіле́ць	stolecʹ	/stiˈlɛt͡sʲ/
стіна́	stiná	[sʲtʲiˈnɑ]
ста́влення	stávlennja	[ˈstɑu̯lenʲːɐ]
Станісла́в	Stanisláv	/stɑɲiˈslɑu̯/
станда́рт	standárt	[stɐnˈdɑrt]
стаття́	stattjá	[stɐˈtʲːɑ]
ста́тус	státus	[ˈstɑtʊs]
ство́рення	stvórennja	[ˈstwɔrenʲːɐ]
сте́ля	stélja	/ˈstɛlʲɑ/
степ	step	[ˈstɛp]
Стефа́нія	Stefánija	[steˈfɑnʲijɐ]
сто	sto	/stɔ/
столі́ття	stolíttja	[stoˈlʲitʲːɐ]
столи́ця	stolýcja	[stɔˈlɪt͡sʲɐ]
сторі́нка	storínka	/stoˈrinkɑ/
сторона́	storoná	[stɔrɔˈnɑ]
стрі́чка	stríčka	/ˈstrʲit͡ʃkɐ/
стрі́чки	stríčky	/ˈstrʲit͡ʃkɪ/
стра́ва	stráva	[ˈstrɑu̯ɐ]
страшни́й	strašnýj	[strɐˈʃnɪi̯]
стро́їти	strójity	[ˈstrɔjite]
структу́ра	struktúra	[strʊˈkturɐ]
студе́нт	studént	/stuˈdɛnt/
стяг	stjah	[ˈsʲtʲɑɦ]
субо́та	subóta	[sʊˈbɔtɐ]
суддя́	suddjá	/suˈdʲːɑ/
сумлі́ння	sumlínnja	[sʊˈmlʲinʲːɐ]
супру́гам	suprúham	[sʊˈpruɦɐm]
супру́гами	suprúhamy	[sʊˈpruɦɐme]
супру́гах	suprúhax	[sʊˈpruɦɐx]
супру́гою	suprúhoju	[sʊˈpruɦɔjʊ]
Суса́нна	Susánna	[sʊˈsɑnːɐ]
суспі́льство	suspílʹstvo	/susˈpilʲstvo/
суть	sutʹ	[ˈsutʲ]
Схід	Sxid	[ˈsʲxʲid]
-сь	-sʹ	[sʲ]
сього́дні	sʹohódni	[sʲɔˈɦɔdʲnʲi]
ся́ти	sjáty	[ˈsʲɑte]
сяя́ти	sjáty	[sʲɐˈjɑte]
ті́льки	tílʹky	[ˈtʲilʲkɪ]
ті́стечко	tístečko	[ˈtʲistet͡ʃkɔ]
ті́тка	títka	[ˈtʲitkɐ]
та	ta	/tɑ/
Таї́сія	Tajísija	[tɐˈjisʲijɐ]
табли́ця	tablýcja	/tɑbˈlɪt͡sʲɑ/
так	tak	[ˈtɑk]
там	tam	[ˈtɑm]
та́не́ць	tánécʹ	[ˈtɑˈnɛt͡sʲ]
танцюва́ти	tancjuváty	[tɐnʲt͡sʲʊˈu̯ɑte]
тарі́лка	tarílka	[tɐˈrʲilkɐ]
тарга́н	tarhán	/tɑrˈɦɑn/
та́то	táto	[ˈtɑtɔ]
твій	tvij	[ˈtʲʋʲii̯]
твір	tvir	[ˈtʲʋʲir]
твари́на	tvarýna	[tʋɐˈrɪnɐ]
твоє́	tvojé	[twɔˈjɛ]
твоя́	tvojá	[twɔˈjɑ]
теа́тр	teátr	[teˈɑtr]
текст	tekst	/tɛkst/
телеві́зор	televízor	/tɛlɛˈvizor/
те́ма	téma	[ˈtɛmɐ]
те́мний	témnyj	[ˈtɛmnei̯]
тенде́нція	tendéncija	[tenˈdɛnʲt͡sʲijɐ]
тео́ріє	teórije	[teˈɔrʲije]
тео́рією	teórijeju	[teˈɔrʲijejʊ]
тео́рії	teóriji	[teˈɔrʲiji]
тео́рій	teórij	[teˈɔrʲii̯]
тео́рію	teóriju	[teˈɔrʲijʊ]
тео́рія	teórija	[teˈɔrʲijɐ]
тео́ріям	teórijam	[teˈɔrʲijɐm]
тео́ріями	teórijamy	[teˈɔrʲijɐme]
тео́ріях	teórijax	[teˈɔrʲijɐx]
терапевти́чний	terapevtýčnyj	[terɐpeu̯ˈtɪt͡ʃnei̯]
те́рен	ternýna	[ˈtɛren]
терито́рія	terytórija	[tereˈtɔrʲijɐ]
те́рмін	términ	[ˈtɛrmʲin]
те́рти	térty	[ˈtɛrte]
техноло́гія	texnolóhija	[texnɔˈlɔɦʲijɐ]
ти	ty	[ˈtɪ]
тка́ти	tkáty	/ˈtkatɪ/
тоді́	todí	[toˈdʲi]
том	tom	[ˈtɔm]
то́нна	tónna	[ˈtɔnːɐ]
торгі́вля	torhívlja	[torˈɦʲiu̯lʲɐ]
то́чка	tóčka	[ˈtɔt͡ʃkɐ]
то́що	tóščo	/ˈtɔʃt͡ʃo/
трі́щина	tríščyna	/ˈtriʃt͡ʃɪnɑ/
тра́вень	trávenʹ	[ˈtrɑu̯enʲ]
траге́діє	trahédije	[trɐˈɦɛdʲije]
траге́дією	trahédijeju	[trɐˈɦɛdʲijejʊ]
траге́дію	trahédiju	[trɐˈɦɛdʲijʊ]
траге́діям	trahédijam	[trɐˈɦɛdʲijɐm]
тради́ція	tradýcija	[trɐˈdɪt͡sʲijɐ]
тре́ба	tréba	[ˈtrɛbɐ]
три	try	/trɪ/
трику́тний	trykútnyj	[treˈkutnei̯]
труп	trup	[ˈtrup]
туале́т	tualét	/tuɑˈlɛt/
туди́	tudý	[tʊˈdɪ]
тура	tura	[tʊˈrɑ]
тут	tut	[ˈtut]
тхір	txir	[ˈtʲxʲir]
тюрма́	tjurmá	[tʲʊrˈmɑ]
тютю́н	tjutjún	/tʲuˈtʲun/
тяга́ти	tjaháty	[tʲɐˈɦɑte]
у ме́не є пита́ння	u méne je pytánnja	[ʊ ˈmɛne je peˈtɑnʲːɐ]
ува́га	uváha	[ʊˈu̯ɑɦɐ]
уго́да	uhóda	[ʊˈɦɔdɐ]
уже́	vže	[ʊˈʒɛ]
Украї́на	Ukrájna	[ʊkrɐˈjinɐ]
украї́нець	ukrajínecʹ	[ʊkrɐˈjinet͡sʲ]
украї́нська	ukrajínsʹka	/ukrɑˈjinʲsʲkɑ/
украї́нська мо́ва	ukrajínsʹka móva	/ukrɑˈjinʲsʲkɑ ˈmɔwɑ/
украї́нський	Ukrajína	/ukrɑˈjinʲsʲkɪj/
У́мань	Húmanʹ	[ˈumɐnʲ]
умо́ва	umóva	[ʊˈmɔu̯ɐ]
університе́т	universytét	[ʊnʲiu̯erseˈtɛt]
управлі́ння	upravlínnja	[ʊprɐu̯ˈlʲinʲːɐ]
у́ряд	úrjad	[ˈurʲɐd]
у́спіх	úspix	[ˈusʲpʲix]
устано́ва	ustanóva	[ʊstɐˈnɔu̯ɐ]
у́часть	účastʹ	[ˈut͡ʃɐsʲtʲ]
учи́тель	včýtelʹ	[ʊˈt͡ʃɪtelʲ]
філіжа́нка	filižánka	[fʲilʲiˈʒɑnkɐ]
фільм	filʹm	[ˈfʲilʲm]
фінансува́ння	finansuvánnja	[fʲinɐnsʊˈu̯ɑnʲːɐ]
фіоле́товий	fiolétovyj	[fʲiɔˈlɛtɔu̯ei̯]
фах	fax	[ˈfɑx]
фахіве́ць	faxivécʹ	[fɐxʲiˈu̯ɛt͡sʲ]
фонд	fond	[ˈfɔnd]
фонта́н	fontán	/fɔnˈtɑn/
фотогра́фіє	fotohráfije	[fɔtɔˈɦrɑfʲije]
фотогра́фії	fotohráfiji	[fɔtɔˈɦrɑfʲiji]
фотогра́фій	fotohráfij	[fɔtɔˈɦrɑfʲii̯]
фотогра́фію	fotohráfiju	[fɔtɔˈɦrɑfʲijʊ]
фотогра́фія	fotohráfija	[fɔtɔˈɦrɑfʲijɐ]
фотогра́фіям	fotohráfijam	[fɔtɔˈɦrɑfʲijɐm]
фотогра́фіями	fotohráfijamy	[fɔtɔˈɦrɑfʲijɐme]
фотогра́фіях	fotohráfijax	[fɔtɔˈɦrɑfʲijɐx]
фра́кція	frákcija	[ˈfrɑkt͡sʲijɐ]
францу́зький	francúzʹkyj	[frɐnˈt͡suzʲkei̯]
фуа̀-гра́	fuà-hrá	[fʊˈɑ ˈɦrɑ]
фу́нкція	fúnkcija	[ˈfunkt͡sʲijɐ]
фюзеля́ж	fjuzeljáž	[fʲʊzeˈlʲɑʒ]
Ха́ва	Xáva	[ˈxɑu̯ɐ]
хай	xaj	[ˈxɑi̯]
ха́ле́па	xálépa	[ˈxɑˈlɛpɐ]
зи́мородок	zýmorodok	[ˈzɪmɔrɔdɔk]
леле́ка	leléka	[leˈlɛkɐ]
Львів	Lʹviv	[lʲˈʋʲiu̯]
кия́нин	kyjányn	[keˈjɑnen]
кна́йпа	knájpa	[ˈknɑi̯pɐ]
число́	čysló	[t͡ʃeˈslɔ]
лише́	lyšé	[leˈʃɛ]
глід	hlid	[ˈɦlʲid]
берескле́т	bruslýna	[bereˈsklɛt]
	porá róku	[seˈzɔn]
ка́федра	káfedra	[ˈkɑfedrɐ]
ва́ше	váše	[ˈʋɑʃe]
украї́нець	ukrajínecʹ	[ʊkrɐˈjinet͡sʲ]
Я́ків	Jákiv	/ˈjɑkiu̯/
вона́	voná	[wɔˈnɑ]
воно́	vonó	[wɔˈnɔ]
вони́	voný	[wɔˈnɪ]
горі́лки	horílky	/ɦoˈrilkɪ/
англі́йський	Ánhlija	[ɐnˈɦlʲii̯sʲkei̯]
депута́т	deputát	[depʊˈtɑt]
Ха́рків	Xárkiv	[ˈxɑrkiu̯]
хви́ля	xvýlja	[ˈxʋɪlʲɐ]
хворі́ти	xvoríty	/xvɔˈritɪ/
хворо́ба	xvóryj	/xwoˈrɔbɑ/
		
хло́пець	xlópecʹ	[ˈxlɔpet͡sʲ]
хло́пчик	xlopec	[ˈxlɔpt͡ʃek]
хмарочо́с	xmára	[xmɐrɔˈt͡ʃɔs]
холо́дний	xólod	[xɔˈlɔdnei̯]
хоро́брість	xoróbristʹ	/xɔˈrɔbristʲ/
Христи́на	Xrystýna	[xreˈstɪnɐ]
Христос раждается	Xrystos raždaetsja	[xreˈstɔs ˈrɑʒdɐet͡sʲɐ]
хти́вий	xtývyj	[ˈxtɪu̯ei̯]
хуйло́	xuj	[xʊi̯ˈlɔ]
ху́стка	fustka	[ˈxustkɐ]
ціка́вий	cikávyj	[t͡sʲiˈkɑu̯ei̯]
цілкови́то	cilkovýto	[t͡sʲilkɔˈu̯ɪtɔ]
цап	cap	[ˈt͡sɑp]
цапеня́	capenjá	[t͡sɐpeˈnʲɑ]
цар	car	[ˈt͡sɑr]
цвях	cvjax	[ˈt͡sʲʋʲɑx]
це	ce	[ˈt͡sɛ]
цента́вр	centávr	[t͡senˈtɑu̯r]
центр	centr	[ˈt͡sɛntr]
центра́льний	centrálʹnyj	[t͡senˈtrɑlʲnei̯]
це́рква	cérkva	/ˈt͡sɛrkvɑ/
цига́рка	cyhárka	[t͡seˈɦɑrkɐ]
цига́рок	cyhárok	[t͡seˈɦɑrɔk]
цита́та	cytáta	[t͡seˈtɑtɐ]
цитри́на	cytrýna	[t͡seˈtrɪnɐ]
цуценя́	cucenjá	[t͡sʊt͡seˈnʲɑ]
час	čas	[ˈt͡ʃɑs]
частий	častyj	[ˈt͡ʃɑstei̯]
черво́ний	červónyj	[t͡ʃeˈrwɔnei̯]
череви́к	čerevýk	[t͡ʃereˈu̯ɪk]
чере́мха	čerémuxa	[t͡ʃeˈrɛmxɐ]
четве́р	četvér	[t͡ʃeˈtʋɛr]
чин	čyn	[ˈt͡ʃɪn]
чино́вник	čynóvnyk	[t͡ʃeˈnɔu̯nek]
чи́рва	čýrva	[ˈt͡ʃɪrʋɐ]
число́	čysló	[t͡ʃeˈslɔ]
чита́ти	čytáty	[t͡ʃeˈtɑte]
чолові́к	čolovík	[t͡ʃɔlɔˈu̯ʲik]
чолові́чий	čolovíčyj	[t͡ʃɔlɔˈu̯ʲit͡ʃei̯]
чолові́чий рід	čolovíčyj rid	[t͡ʃɔlɔˈu̯ʲit͡ʃej rʲid]
Чо́рне мо́ре	Čórne móre	[ˈt͡ʃɔrne ˈmɔre]
Чорно́биль	čornóbylʹ	[t͡ʃɔrˈnɔbelʲ]
чоти́ри	čotyry	/t͡ʃoˈtɪrɪ̞/
чума́	čumá	/t͡ʃuˈmɑ/
чу́ти	čúty	[ˈt͡ʃute]
шість	šistʹ	[ˈʃʲisʲtʲ]
шанс	šans	[ˈʃɑns]
шахівни́ця	šaxivnýcja	[ʃɐxʲiu̯ˈnɪt͡sʲɐ]
Швейца́рія	Švajcárija	[ʃʋeijˈt͡sɑrʲijɐ]
Шевче́нко	Ševčénko	[ʃeu̯ˈt͡ʃɛnkɔ]
шестірня́	šestirnjá	[ʃesʲtʲirˈnʲɑ]
шестику́тник	šestykútnyk	[ʃesteˈkutnek]
шип	šyp	[ˈʃɪp]
широ́кий	šyrókyj	[ʃeˈrɔkei̯]
ши́я	šýja	[ˈʃɪjɐ]
шко́ла	škóla	[ˈʃkɔlɐ]
шлях	býta doróha	[ˈʃlʲɑx]
шо́мпол	šómpol	[ˈʃɔmpɔl]
щік	ščik	[ˈʃt͡ʃʲik]
ща́стя	ščástja	/ˈʃt͡ʃɑstʲɑ/
ще	iščé	[ˈʃt͡ʃɛ]
що	ščo	[ʃtʃɔ]
щоб	ščóby	[ˈʃt͡ʃɔb]
щока́	ščoká	[ʃt͡ʃɔˈkɑ]
щока́м	ščokám	[ʃt͡ʃɔˈkɑm]
щока́ми	ščokámy	[ʃt͡ʃɔˈkɑme]
щока́х	ščokáx	[ʃt͡ʃɔˈkɑx]
щоки́	ščoký	[ʃt͡ʃɔˈkɪ]
що́ко	ščóko	[ˈʃt͡ʃɔkɔ]
щоко́ю	ščokóju	[ʃt͡ʃɔˈkɔjʊ]
щоку́	ščokú	[ʃt͡ʃoˈku]
щоці́	ščocí	[ʃt͡ʃoˈt͡sʲi]
юрба́	jurbá	[jʊrˈbɑ]
Ю́щенко	Júščenko	[ˈjuʃt͡ʃenkɔ]
я	jaz	[ˈjɑ]
я не зна́ю	ja ne znáju	[jɐ ne‿ˈznɑjʊ]
я українка	ja ukrajínka	[jɐ ʊkrɐˈjinkɐ]
я́блуко	jábluko	[ˈjɑblʊkɔ]
я́вище	jávyšče	[ˈjɑu̯eʃt͡ʃe]
я́гідка	jahoda	[ˈjɑɦʲidkɐ]
я́года	jáhoda	[ˈjɑɦɔdɐ]
язи́к	jazýk	[jɐˈzɪk]
як спра́ви?	jak správy?	[jɐk ˈsprɑu̯e]
як то кажуть	jak to kažutʹ	[jɐk tɔ ˈkɑʒʊtʲ]
Я́ків	Jákiv	/ˈjɑkiu̯/
я́кість	jakýj	/ˈjɑkistʲ/
Я́на	Jána	[ˈjɑnɐ]
Япо́нія	Japónija	[jɐˈpɔnʲijɐ]
яскра́вий	jaskrávyj	[jɐˈskrɑu̯ei̯]
ячмі́нь	jačmínʹ	[jɐˈt͡ʃmʲinʲ]
ґа́ва	gáva	[ˈɡɑu̯ɐ]
ґа́нок	gánok	[ˈɡɑnɔk]
ґедзь	gedzʹ	[ˈɡɛd͡zʲ]
ґринджо́ли	gryndžóly	[ɡrenˈd͡ʒɔle]
ґу́дзик	gúdzyk	[ˈɡud͡zek]
