предупреждавалият	predupreždávalijat	/prɛd̪o̝prɛʒˈd̪avəlijət̪/
предупреждавало	predupreždávalo	/prɛd̪o̝prɛʒˈd̪avəɫo̝/
предупреждавалото	predupreždávaloto	/prɛd̪o̝prɛʒˈd̪avəɫo̝t̪o̝/
предупреждавам	predupreždávam	/prɛd̪o̝prɛʒˈd̪avəm/
предупреждаваме	predupreždávame	/prɛd̪o̝prɛʒˈd̪avəmɛ/
предупреждаван	predupreždávan	/prɛd̪o̝prɛʒˈd̪avən/
предупреждавана	predupreždávana	/prɛd̪o̝prɛʒˈd̪avənə/
предупреждаваната	predupreždávanata	/prɛd̪o̝prɛʒˈd̪avənət̪ə/
предупреждаване	predupreždávane	/prɛd̪o̝prɛʒˈd̪avənɛ/
предупреждаванета	predupreždávaneta	/prɛd̪o̝prɛʒˈd̪avənɛt̪ə/
предупреждаванетата	predupreždávanetata	/prɛd̪o̝prɛʒˈd̪avənɛt̪ət̪ə/
предупреждаването	predupreždávaneto	/prɛd̪o̝prɛʒˈd̪avənɛt̪o̝/
предупреждавани	predupreždávani	/prɛd̪o̝prɛʒˈd̪avəni/
предупреждаваните	predupreždávanite	/prɛd̪o̝prɛʒˈd̪avənit̪ɛ/
предупреждавания	predupreždávanija	/prɛd̪o̝prɛʒˈd̪avənijə/
предупреждаваният	predupreždávanijat	/prɛd̪o̝prɛʒˈd̪avənijət̪/
предупреждаванията	predupreždávanijata	/prɛd̪o̝prɛʒˈd̪avənijət̪ə/
предупреждавано	predupreždávano	/prɛd̪o̝prɛʒˈd̪avəno̝/
предупреждаваното	predupreždávanoto	/prɛd̪o̝prɛʒˈd̪avəno̝t̪o̝/
предупреждават	predupreždávat	/prɛd̪o̝prɛʒˈd̪avət̪/
предупреждавате	predupreždávate	/prɛd̪o̝prɛʒˈd̪avət̪ɛ/
предупреждавах	predupreždávah	/prɛd̪o̝prɛʒˈd̪avəx/
предупреждаваха	predupreždávaha	/prɛd̪o̝prɛʒˈd̪avəxə/
предупреждавахме	predupreždávahme	/prɛd̪o̝prɛʒˈd̪avəxmɛ/
предупреждавахте	predupreždávahte	/prɛd̪o̝prɛʒˈd̪avəxt̪ɛ/
предупреждаваш	predupreždávaš	/prɛd̪o̝prɛʒˈd̪avəʃ/
предупреждаваше	predupreždávaše	/prɛd̪o̝prɛʒˈd̪avəʃɛ/
предупреждаващ	predupreždávašt	/prɛd̪o̝prɛʒˈd̪avəʃt̪/
предупреждаваща	predupreždávašta	/prɛd̪o̝prɛʒˈd̪avəʃt̪ə/
предупреждаващата	predupreždávaštata	/prɛd̪o̝prɛʒˈd̪avəʃt̪ət̪ə/
предупреждаващи	predupreždávašti	/prɛd̪o̝prɛʒˈd̪avəʃt̪i/
предупреждаващите	predupreždávaštite	/prɛd̪o̝prɛʒˈd̪avəʃt̪it̪ɛ/
предупреждаващия	predupreždávaštija	/prɛd̪o̝prɛʒˈd̪avəʃt̪ijə/
предупреждаващият	predupreždávaštijat	/prɛd̪o̝prɛʒˈd̪avəʃt̪ijət̪/
предупреждаващо	predupreždávašto	/prɛd̪o̝prɛʒˈd̪avəʃt̪o̝/
предупреждаващото	predupreždávaštoto	/prɛd̪o̝prɛʒˈd̪avəʃt̪o̝t̪o̝/
предци	predcí	/prɛtˈtsi/
предял	predjál	/prɛˈdʲaɫ/
предяла	predjála	/prɛˈdʲaɫə/
предяло	predjálo	/prɛˈdʲaɫo̝/
предях	predjáh	/prɛˈdʲax/
предяха	predjáha	/prɛˈdʲaxə/
предяхме	predjáhme	/prɛˈdʲaxmɛ/
предяхте	predjáhte	/prɛˈdʲaxt̪ɛ/
предящ	predjášt	/prɛˈdʲaʃt̪/
предяща	predjášta	/prɛˈdʲaʃt̪ə/
предящата	predjáštata	/prɛˈdʲaʃt̪ət̪ə/
предящи	predjášti	/prɛˈdʲaʃt̪i/
предящите	predjáštite	/prɛˈdʲaʃt̪it̪ɛ/
предящия	predjáštija	/prɛˈdʲaʃt̪ijə/
предящият	predjáštijat	/prɛˈdʲaʃt̪ijət̪/
предящо	predjášto	/prɛˈdʲaʃt̪o̝/
предящото	predjáštoto	/prɛˈdʲaʃt̪o̝t̪o̝/
преживее	preživée	/prɛʒiˈvɛɛ/
преживеел	preživéel	/prɛʒiˈvɛɛɫ/
преживеела	preživéela	/prɛʒiˈvɛɛɫə/
преживеели	preživéeli	/prɛʒiˈvɛɛli/
преживеело	preživéelo	/prɛʒiˈvɛɛɫo̝/
преживеем	preživéem	/prɛʒiˈvɛɛm/
преживеете	preživéete	/prɛʒiˈvɛɛt̪ɛ/
преживеех	preživéeh	/prɛʒiˈvɛɛx/
преживееха	preživéeha	/prɛʒiˈvɛɛxə/
преживеехме	preživéehme	/prɛʒiˈvɛɛxmɛ/
преживеехте	preživéehte	/prɛʒiˈvɛɛxt̪ɛ/
преживееш	preživéeš	/prɛʒiˈvɛɛʃ/
преживееше	preživéeše	/prɛʒiˈvɛɛʃɛ/
преживей	preživéj	/prɛʒiˈvɛj/
преживейте	preživéjte	/prɛʒiˈvɛjt̪ɛ/
преживели	preživéli	/prɛʒiˈvɛli/
преживелите	preživélite	/prɛʒiˈvɛlit̪ɛ/
преживелия	preživélija	/prɛʒiˈvɛlijə/
преживелият	preživélijat	/prɛʒiˈvɛlijət̪/
преживени	preživéni	/prɛʒiˈvɛni/
преживените	preživénite	/prɛʒiˈvɛnit̪ɛ/
преживения	preživénija	/prɛʒiˈvɛnijə/
преживеният	preživénijat	/prɛʒiˈvɛnijət̪/
преживея	preživéja	/prɛʒiˈvɛjə/
преживеят	preživéjat	/prɛʒiˈvɛjət̪/
преживя	preživjá	/prɛʒiˈvʲa/
преживява	preživjáva	/prɛʒiˈvʲavə/
преживявай	preživjávaj	/prɛʒiˈvʲavəj/
преживявайки	preživjávajki	/prɛʒiˈvʲavəjkʲi/
преживявайте	preživjávajte	/prɛʒiˈvʲavəjt̪ɛ/
преживявал	preživjával	/prɛʒiˈvʲavəɫ/
преживявала	preživjávala	/prɛʒiˈvʲavəɫə/
вилица	vilica	[vilʲit͡sa]
натоварване	natovarvane	/natɔˈvarvanɛ/
фъстъ̀к	fǎstǎ̀k	[fəˈstɤk]
шебо̀й	šebòj	[ʃeˈbɔj]
шибо̀й	šebòj	[ʃiˈbɔj]
вещер	vešter	/ˈvɛʃtɛr/
ракия	rakija	[raˈkʲija]
диамант	diamant	/diaˈmant/
тога̀вашен	togava	/tɔɡavaʃen/
турцизъм	turcizǎm	/ˌturˈt͡sizɤm/
синьо	sínjo	/ˈsinʲo/
зареждам	zaréždam	/zəˈrɛʒd̪əm/
безделнича	bezdélnicha	/bɛzˈd̪ɛɫnitʃə/
ноември	noémvri	/noˈɛmvri/
този	tózi	/ˈt̪ɔzi/
домета	dometá	/dɔmɛˈtə/
начета	nachetá	/nətʃɛˈt̪ɤ/
домитам	domítam	/dɔˈmitam/
начитам	nachítam	/nɐˈtʃit̪əm/
надонасям	nadonásyam	/nəd̪oˈnasʲəm/
преживявалата	preživjávalata	/prɛʒiˈvʲavəɫət̪ə/
преживявали	preživjávali	/prɛʒiˈvʲavəli/
преживявалите	preživjávalite	/prɛʒiˈvʲavəlit̪ɛ/
преживявалия	preživjávalija	/prɛʒiˈvʲavəlijə/
преживявалият	preživjávalijat	/prɛʒiˈvʲavəlijət̪/
преживявало	preživjávalo	/prɛʒiˈvʲavəɫo̝/
преживявалото	preživjávaloto	/prɛʒiˈvʲavəɫo̝t̪o̝/
преживявам	preživjávam	/prɛʒiˈvʲavəm/
преживяваме	preživjávame	/prɛʒiˈvʲavəmɛ/
преживяван	preživjávan	/prɛʒiˈvʲavən/
преживявана	preživjávana	/prɛʒiˈvʲavənə/
преживяваната	preživjávanata	/prɛʒiˈvʲavənət̪ə/
преживяване	preživjávane	/prɛʒiˈvʲavənɛ/
преживяванета	preživjávaneta	/prɛʒiˈvʲavənɛt̪ə/
преживяванетата	preživjávanetata	/prɛʒiˈvʲavənɛt̪ət̪ə/
преживяването	preživjávaneto	/prɛʒiˈvʲavənɛt̪o̝/
преживявани	preživjávani	/prɛʒiˈvʲavəni/
преживяваните	preživjávanite	/prɛʒiˈvʲavənit̪ɛ/
преживявания	preživjávanija	/prɛʒiˈvʲavənijə/
преживяваният	preživjávanijat	/prɛʒiˈvʲavənijət̪/
преживяванията	preživjávanijata	/prɛʒiˈvʲavənijət̪ə/
преживявано	preživjávano	/prɛʒiˈvʲavəno̝/
преживяваното	preživjávanoto	/prɛʒiˈvʲavəno̝t̪o̝/
преживяват	preživjávat	/prɛʒiˈvʲavət̪/
преживявате	preživjávate	/prɛʒiˈvʲavət̪ɛ/
преживявах	preživjávah	/prɛʒiˈvʲavəx/
преживяваха	preživjávaha	/prɛʒiˈvʲavəxə/
преживявахме	preživjávahme	/prɛʒiˈvʲavəxmɛ/
преживявахте	preživjávahte	/prɛʒiˈvʲavəxt̪ɛ/
преживяваш	preživjávaš	/prɛʒiˈvʲavəʃ/
преживяваше	preživjávaše	/prɛʒiˈvʲavəʃɛ/
преживяващ	preživjávašt	/prɛʒiˈvʲavəʃt̪/
преживяваща	preživjávašta	/prɛʒiˈvʲavəʃt̪ə/
преживяващата	preživjávaštata	/prɛʒiˈvʲavəʃt̪ət̪ə/
преживяващи	preživjávašti	/prɛʒiˈvʲavəʃt̪i/
преживяващите	preživjávaštite	/prɛʒiˈvʲavəʃt̪it̪ɛ/
преживяващия	preživjávaštija	/prɛʒiˈvʲavəʃt̪ijə/
преживяващият	preživjávaštijat	/prɛʒiˈvʲavəʃt̪ijət̪/
преживяващо	preživjávašto	/prɛʒiˈvʲavəʃt̪o̝/
преживяващото	preživjávaštoto	/prɛʒiˈvʲavəʃt̪o̝t̪o̝/
преживял	preživjál	/prɛʒiˈvʲaɫ/
преживяла	preživjála	/prɛʒiˈvʲaɫə/
преживялата	preživjálata	/prɛʒiˈvʲaɫət̪ə/
преживяло	preživjálo	/prɛʒiˈvʲaɫo̝/
преживялото	preživjáloto	/prɛʒiˈvʲaɫo̝t̪o̝/
преживян	preživján	/prɛʒiˈvʲan/
преживяна	preživjána	/prɛʒiˈvʲanə/
преживяната	preživjánata	/prɛʒiˈvʲanət̪ə/
преживяно	preživjáno	/prɛʒiˈvʲano̝/
преживяното	preživjánoto	/prɛʒiˈvʲano̝t̪o̝/
преживях	preživjáh	/prɛʒiˈvʲax/
преживяха	preživjáha	/prɛʒiˈvʲaxə/
преживяхме	preživjáhme	/prɛʒiˈvʲaxmɛ/
преживяхте	preživjáhte	/prɛʒiˈvʲaxt̪ɛ/
презира	prezíra	/prɛˈziɾə/
презирай	prezíraj	/prɛˈziɾəj/
презирайки	prezírajki	/prɛˈziɾəjkʲi/
презирайте	prezírajte	/prɛˈziɾəjt̪ɛ/
презирал	prezíral	/prɛˈziɾəɫ/
презирала	prezírala	/prɛˈziɾəɫə/
презиралата	prezíralata	/prɛˈziɾəɫət̪ə/
презирали	prezírali	/prɛˈziɾəli/
презиралите	prezíralite	/prɛˈziɾəlit̪ɛ/
презиралия	prezíralija	/prɛˈziɾəlijə/
презиралият	prezíralijat	/prɛˈziɾəlijət̪/
презирало	prezíralo	/prɛˈziɾəɫo̝/
презиралото	prezíraloto	/prɛˈziɾəɫo̝t̪o̝/
презирам	prezíram	/prɛˈziɾəm/
презираме	prezírame	/prɛˈziɾəmɛ/
презиран	prezíran	/prɛˈziɾən/
презирана	prezírana	/prɛˈziɾənə/
презираната	prezíranata	/prɛˈziɾənət̪ə/
презиране	prezírane	/prɛˈziɾənɛ/
презиранета	prezíraneta	/prɛˈziɾənɛt̪ə/
презиранетата	prezíranetata	/prɛˈziɾənɛt̪ət̪ə/
презирането	prezíraneto	/prɛˈziɾənɛt̪o̝/
презирани	prezírani	/prɛˈziɾəni/
презираните	prezíranite	/prɛˈziɾənit̪ɛ/
презирания	prezíranija	/prɛˈziɾənijə/
презираният	prezíranijat	/prɛˈziɾənijət̪/
презиранията	prezíranijata	/prɛˈziɾənijət̪ə/
презирано	prezírano	/prɛˈziɾəno̝/
презираното	prezíranoto	/prɛˈziɾəno̝t̪o̝/
презират	prezírat	/prɛˈziɾət̪/
презирате	prezírate	/prɛˈziɾət̪ɛ/
презирах	prezírah	/prɛˈziɾəx/
презираха	prezíraha	/prɛˈziɾəxə/
презирахме	prezírahme	/prɛˈziɾəxmɛ/
презирахте	prezírahte	/prɛˈziɾəxt̪ɛ/
презираш	prezíraš	/prɛˈziɾəʃ/
презираше	prezíraše	/prɛˈziɾəʃɛ/
презиращ	prezírašt	/prɛˈziɾəʃt̪/
презираща	prezírašta	/prɛˈziɾəʃt̪ə/
презиращата	prezíraštata	/prɛˈziɾəʃt̪ət̪ə/
презиращи	prezírašti	/prɛˈziɾəʃt̪i/
презиращите	prezíraštite	/prɛˈziɾəʃt̪it̪ɛ/
презиращия	prezíraštija	/prɛˈziɾəʃt̪ijə/
презиращият	prezíraštijat	/prɛˈziɾəʃt̪ijət̪/
презиращо	prezírašto	/prɛˈziɾəʃt̪o̝/
презиращото	prezíraštoto	/prɛˈziɾəʃt̪o̝t̪o̝/
презра	prezrá	/prɛˈzrɤ/
презрат	prezrát	/prɛˈzrɤt̪/
презре	prezré	/prɛˈzrɛ/
презрели	prezréli	/prɛˈzrɛli/
презрелите	prezrélite	/prɛˈzrɛlit̪ɛ/
презрелия	prezrélija	/prɛˈzrɛlijə/
презрелият	prezrélijat	/prɛˈzrɛlijət̪/
презрем	prezrém	/prɛˈzrɛm/
презрени	prezréni	/prɛˈzrɛni/
презрените	prezrénite	/prɛˈzrɛnit̪ɛ/
презрения	prezrénija	/prɛˈzrɛnijə/
презреният	prezrénijat	/prɛˈzrɛnijət̪/
презрете	prezréte	/prɛˈzrɛt̪ɛ/
презреш	prezréš	/prɛˈzrɛʃ/
презреше	prezréše	/prɛˈzrɛʃɛ/
презри	prezrí	/prɛˈzri/
презря	prezrjá	/prɛˈzrʲa/
презрял	prezrjál	/prɛˈzrʲaɫ/
презряла	prezrjála	/prɛˈzrʲaɫə/
презрялата	prezrjálata	/prɛˈzrʲaɫət̪ə/
презряло	prezrjálo	/prɛˈzrʲaɫo̝/
презрялото	prezrjáloto	/prɛˈzrʲaɫo̝t̪o̝/
презрян	prezrján	/prɛˈzrʲan/
презряна	prezrjána	/prɛˈzrʲanə/
презряната	prezrjánata	/prɛˈzrʲanət̪ə/
презряно	prezrjáno	/prɛˈzrʲano̝/
презряното	prezrjánoto	/prɛˈzrʲano̝t̪o̝/
презрях	prezrjáh	/prɛˈzrʲax/
презряха	prezrjáha	/prɛˈzrʲaxə/
презряхме	prezrjáhme	/prɛˈzrʲaxmɛ/
презряхте	prezrjáhte	/prɛˈzrʲaxt̪ɛ/
прекрасен	prekrásen	/prɛˈkrasɛn/
прел	prel	/prɛɫ/
прела	préla	/ˈprɛɫə/
прелата	prélata	/ˈprɛɫət̪ə/
прели	préli	/ˈprɛli/
прелите	prélite	/ˈprɛlit̪ɛ/
прелия	prélija	/ˈprɛlijə/
прелият	prélijat	/ˈprɛlijət̪/
прело	prélo	/ˈprɛɫo̝/
прелото	préloto	/ˈprɛɫo̝t̪o̝/
прелъстели	prelǎstéli	/prɛɫɐˈst̪ɛli/
прелъстен	prelǎstén	/prɛɫɐˈst̪ɛn/
прелъстена	prelǎsténa	/prɛɫɐˈst̪ɛnə/
прелъстената	prelǎsténata	/prɛɫɐˈst̪ɛnət̪ə/
прелъстени	prelǎsténi	/prɛɫɐˈst̪ɛni/
прелъстените	prelǎsténite	/prɛɫɐˈst̪ɛnit̪ɛ/
прелъстения	prelǎsténija	/prɛɫɐˈst̪ɛnijə/
прелъстеният	prelǎsténijat	/prɛɫɐˈst̪ɛnijət̪/
прелъстено	prelǎsténo	/prɛɫɐˈst̪ɛno̝/
прелъстеното	prelǎsténoto	/prɛɫɐˈst̪ɛno̝t̪o̝/
прелъстете	prelǎstéte	/prɛɫɐˈst̪ɛt̪ɛ/
прелъстеше	prelǎstéše	/prɛɫɐˈst̪ɛʃɛ/
прелъсти	prelǎstí	/prɛɫɐˈst̪i/
прелъстил	prelǎstíl	/prɛɫɐˈst̪iɫ/
прелъстила	prelǎstíla	/prɛɫɐˈst̪iɫə/
прелъстилата	prelǎstílata	/prɛɫɐˈst̪iɫət̪ə/
прелъстили	prelǎstíli	/prɛɫɐˈst̪ili/
прелъстилите	prelǎstílite	/prɛɫɐˈst̪ilit̪ɛ/
прелъстилия	prelǎstílija	/prɛɫɐˈst̪ilijə/
прелъстилият	prelǎstílijat	/prɛɫɐˈst̪ilijət̪/
прелъстило	prelǎstílo	/prɛɫɐˈst̪iɫo̝/
прелъстилото	prelǎstíloto	/prɛɫɐˈst̪iɫo̝t̪o̝/
прелъстим	prelǎstím	/prɛɫɐˈst̪im/
прелъстите	prelǎstíte	/prɛɫɐˈst̪it̪ɛ/
прелъстих	prelǎstíh	/prɛɫɐˈst̪ix/
прелъстиха	prelǎstíha	/prɛɫɐˈst̪ixə/
прелъстихме	prelǎstíhme	/prɛɫɐˈst̪ixmɛ/
прелъстихте	prelǎstíhte	/prɛɫɐˈst̪ixt̪ɛ/
прелъстиш	prelǎstíš	/prɛɫɐˈst̪iʃ/
прелъстя	prelǎstjá	/prɛɫɐˈstʲɤ/
прелъстява	prelǎstjáva	/prɛɫɐˈstʲavə/
прелъстявай	prelǎstjávaj	/prɛɫɐˈstʲavəj/
прелъстявайки	prelǎstjávajki	/prɛɫɐˈstʲavəjkʲi/
прелъстявайте	prelǎstjávajte	/prɛɫɐˈstʲavəjt̪ɛ/
прелъстявал	prelǎstjával	/prɛɫɐˈstʲavəɫ/
прелъстявала	prelǎstjávala	/prɛɫɐˈstʲavəɫə/
прелъстявалата	prelǎstjávalata	/prɛɫɐˈstʲavəɫət̪ə/
прелъстявали	prelǎstjávali	/prɛɫɐˈstʲavəli/
прелъстявалите	prelǎstjávalite	/prɛɫɐˈstʲavəlit̪ɛ/
прелъстявалия	prelǎstjávalija	/prɛɫɐˈstʲavəlijə/
прелъстявалият	prelǎstjávalijat	/prɛɫɐˈstʲavəlijət̪/
прелъстявало	prelǎstjávalo	/prɛɫɐˈstʲavəɫo̝/
прелъстявалото	prelǎstjávaloto	/prɛɫɐˈstʲavəɫo̝t̪o̝/
прелъстявам	prelǎstjávam	/prɛɫɐˈstʲavəm/
прелъстяваме	prelǎstjávame	/prɛɫɐˈstʲavəmɛ/
прелъстяван	prelǎstjávan	/prɛɫɐˈstʲavən/
прелъстявана	prelǎstjávana	/prɛɫɐˈstʲavənə/
прелъстяваната	prelǎstjávanata	/prɛɫɐˈstʲavənət̪ə/
прелъстяване	prelǎstjávane	/prɛɫɐˈstʲavənɛ/
прелъстяванета	prelǎstjávaneta	/prɛɫɐˈstʲavənɛt̪ə/
прелъстяванетата	prelǎstjávanetata	/prɛɫɐˈstʲavənɛt̪ət̪ə/
прелъстяването	prelǎstjávaneto	/prɛɫɐˈstʲavənɛt̪o̝/
прелъстявани	prelǎstjávani	/prɛɫɐˈstʲavəni/
прелъстяваните	prelǎstjávanite	/prɛɫɐˈstʲavənit̪ɛ/
прелъстявания	prelǎstjávanija	/prɛɫɐˈstʲavənijə/
прелъстяваният	prelǎstjávanijat	/prɛɫɐˈstʲavənijət̪/
прелъстяванията	prelǎstjávanijata	/prɛɫɐˈstʲavənijət̪ə/
прелъстявано	prelǎstjávano	/prɛɫɐˈstʲavəno̝/
прелъстяваното	prelǎstjávanoto	/prɛɫɐˈstʲavəno̝t̪o̝/
вилица	vilica	[vilʲit͡sa]
натоварване	natovarvane	/natɔˈvarvanɛ/
фъстъ̀к	fǎstǎ̀k	[fəˈstɤk]
шебо̀й	šebòj	[ʃeˈbɔj]
шибо̀й	šebòj	[ʃiˈbɔj]
вещер	vešter	/ˈvɛʃtɛr/
ракия	rakija	[raˈkʲija]
диамант	diamant	/diaˈmant/
тога̀вашен	togava	/tɔɡavaʃen/
турцизъм	turcizǎm	/ˌturˈt͡sizɤm/
синьо	sínjo	/ˈsinʲo/
зареждам	zaréždam	/zəˈrɛʒd̪əm/
безделнича	bezdélnicha	/bɛzˈd̪ɛɫnitʃə/
ноември	noémvri	/noˈɛmvri/
този	tózi	/ˈt̪ɔzi/
домета	dometá	/dɔmɛˈtə/
начета	nachetá	/nətʃɛˈt̪ɤ/
домитам	domítam	/dɔˈmitam/
начитам	nachítam	/nɐˈtʃit̪əm/
надонасям	nadonásyam	/nəd̪oˈnasʲəm/
прелъстяват	prelǎstjávat	/prɛɫɐˈstʲavət̪/
прелъстявате	prelǎstjávate	/prɛɫɐˈstʲavət̪ɛ/
прелъстявах	prelǎstjávah	/prɛɫɐˈstʲavəx/
прелъстяваха	prelǎstjávaha	/prɛɫɐˈstʲavəxə/
прелъстявахме	prelǎstjávahme	/prɛɫɐˈstʲavəxmɛ/
прелъстявахте	prelǎstjávahte	/prɛɫɐˈstʲavəxt̪ɛ/
прелъстяваш	prelǎstjávaš	/prɛɫɐˈstʲavəʃ/
прелъстяваше	prelǎstjávaše	/prɛɫɐˈstʲavəʃɛ/
прелъстяващ	prelǎstjávašt	/prɛɫɐˈstʲavəʃt̪/
прелъстяваща	prelǎstjávašta	/prɛɫɐˈstʲavəʃt̪ə/
прелъстяващата	prelǎstjávaštata	/prɛɫɐˈstʲavəʃt̪ət̪ə/
прелъстяващи	prelǎstjávašti	/prɛɫɐˈstʲavəʃt̪i/
прелъстяващите	prelǎstjávaštite	/prɛɫɐˈstʲavəʃt̪it̪ɛ/
прелъстяващия	prelǎstjávaštija	/prɛɫɐˈstʲavəʃt̪ijə/
прелъстяващият	prelǎstjávaštijat	/prɛɫɐˈstʲavəʃt̪ijət̪/
прелъстяващо	prelǎstjávašto	/prɛɫɐˈstʲavəʃt̪o̝/
прелъстяващото	prelǎstjávaštoto	/prɛɫɐˈstʲavəʃt̪o̝t̪o̝/
прелъстял	prelǎstjál	/prɛɫɐˈstʲaɫ/
прелъстяла	prelǎstjála	/prɛɫɐˈstʲaɫə/
прелъстяло	prelǎstjálo	/prɛɫɐˈstʲaɫo̝/
прелъстят	prelǎstját	/prɛɫɐˈstʲɤt̪/
прелъстях	prelǎstjáh	/prɛɫɐˈstʲax/
прелъстяха	prelǎstjáha	/prɛɫɐˈstʲaxə/
прелъстяхме	prelǎstjáhme	/prɛɫɐˈstʲaxmɛ/
прелъстяхте	prelǎstjáhte	/prɛɫɐˈstʲaxt̪ɛ/
премира	premíra	/prɛˈmiɾə/
премирай	premíraj	/prɛˈmiɾəj/
премирайки	premírajki	/prɛˈmiɾəjkʲi/
премирайте	premírajte	/prɛˈmiɾəjt̪ɛ/
премирал	premíral	/prɛˈmiɾəɫ/
премирала	premírala	/prɛˈmiɾəɫə/
премиралата	premíralata	/prɛˈmiɾəɫət̪ə/
премирали	premírali	/prɛˈmiɾəli/
премиралите	premíralite	/prɛˈmiɾəlit̪ɛ/
премиралия	premíralija	/prɛˈmiɾəlijə/
премиралият	premíralijat	/prɛˈmiɾəlijət̪/
премирало	premíralo	/prɛˈmiɾəɫo̝/
премиралото	premíraloto	/prɛˈmiɾəɫo̝t̪o̝/
премирам	premíram	/prɛˈmiɾəm/
премираме	premírame	/prɛˈmiɾəmɛ/
премиране	premírane	/prɛˈmiɾənɛ/
премиранета	premíraneta	/prɛˈmiɾənɛt̪ə/
премиранетата	premíranetata	/prɛˈmiɾənɛt̪ət̪ə/
премирането	premíraneto	/prɛˈmiɾənɛt̪o̝/
премирания	premíranija	/prɛˈmiɾənijə/
премиранията	premíranijata	/prɛˈmiɾənijət̪ə/
премират	premírat	/prɛˈmiɾət̪/
премирате	premírate	/prɛˈmiɾət̪ɛ/
премирах	premírah	/prɛˈmiɾəx/
премираха	premíraha	/prɛˈmiɾəxə/
премирахме	premírahme	/prɛˈmiɾəxmɛ/
премирахте	premírahte	/prɛˈmiɾəxt̪ɛ/
премираш	premíraš	/prɛˈmiɾəʃ/
премираше	premíraše	/prɛˈmiɾəʃɛ/
премиращ	premírašt	/prɛˈmiɾəʃt̪/
премираща	premírašta	/prɛˈmiɾəʃt̪ə/
премиращата	premíraštata	/prɛˈmiɾəʃt̪ət̪ə/
премиращи	premírašti	/prɛˈmiɾəʃt̪i/
премиращите	premíraštite	/prɛˈmiɾəʃt̪it̪ɛ/
премиращия	premíraštija	/prɛˈmiɾəʃt̪ijə/
премиращият	premíraštijat	/prɛˈmiɾəʃt̪ijət̪/
премиращо	premírašto	/prɛˈmiɾəʃt̪o̝/
премиращото	premíraštoto	/prɛˈmiɾəʃt̪o̝t̪o̝/
премра	premrá	/prɛˈmrɤ/
премрат	premrát	/prɛˈmrɤt̪/
премре	premré	/prɛˈmrɛ/
премрели	premréli	/prɛˈmrɛli/
премрелите	premrélite	/prɛˈmrɛlit̪ɛ/
премрелия	premrélija	/prɛˈmrɛlijə/
премрелият	premrélijat	/prɛˈmrɛlijət̪/
премрем	premrém	/prɛˈmrɛm/
премрете	premréte	/prɛˈmrɛt̪ɛ/
премреш	premréš	/prɛˈmrɛʃ/
премреше	premréše	/prɛˈmrɛʃɛ/
премри	premrí	/prɛˈmri/
премря	premrjá	/prɛˈmrʲa/
премрял	premrjál	/prɛˈmrʲaɫ/
премряла	premrjála	/prɛˈmrʲaɫə/
премрялата	premrjálata	/prɛˈmrʲaɫət̪ə/
премряло	premrjálo	/prɛˈmrʲaɫo̝/
премрялото	premrjáloto	/prɛˈmrʲaɫo̝t̪o̝/
премрях	premrjáh	/prɛˈmrʲax/
премряха	premrjáha	/prɛˈmrʲaxə/
премряхме	premrjáhme	/prɛˈmrʲaxmɛ/
премряхте	premrjáhte	/prɛˈmrʲaxt̪ɛ/
премя́на	premjána	/prɛˈmʲanə/
пренася	prenásja	/prɛˈnasʲə/
пренасяй	prenásjaj	/prɛˈnasʲəj/
пренасяйки	prenásjajki	/prɛˈnasʲəjkʲi/
пренасяйте	prenásjajte	/prɛˈnasʲəjt̪ɛ/
пренасял	prenásjal	/prɛˈnasʲəɫ/
пренасяла	prenásjala	/prɛˈnasʲəɫə/
пренасялата	prenásjalata	/prɛˈnasʲəɫət̪ə/
пренасяли	prenásjali	/prɛˈnasʲəli/
пренасялите	prenásjalite	/prɛˈnasʲəlit̪ɛ/
пренасялия	prenásjalija	/prɛˈnasʲəlijə/
пренасялият	prenásjalijat	/prɛˈnasʲəlijət̪/
пренасяло	prenásjalo	/prɛˈnasʲəɫo̝/
пренасялото	prenásjaloto	/prɛˈnasʲəɫo̝t̪o̝/
пренасям	prenásjam	/prɛˈnasʲəm/
пренасяме	prenásjame	/prɛˈnasʲəmɛ/
пренасян	prenásjan	/prɛˈnasʲən/
пренасяна	prenásjana	/prɛˈnasʲənə/
пренасяната	prenásjanata	/prɛˈnasʲənət̪ə/
пренасяне	prenásjane	/prɛˈnasʲənɛ/
пренасянета	prenásjaneta	/prɛˈnasʲənɛt̪ə/
пренасянетата	prenásjanetata	/prɛˈnasʲənɛt̪ət̪ə/
пренасянето	prenásjaneto	/prɛˈnasʲənɛt̪o̝/
пренасяни	prenásjani	/prɛˈnasʲəni/
пренасяните	prenásjanite	/prɛˈnasʲənit̪ɛ/
пренасяния	prenásjanija	/prɛˈnasʲənijə/
пренасяният	prenásjanijat	/prɛˈnasʲənijət̪/
пренасянията	prenásjanijata	/prɛˈnasʲənijət̪ə/
пренасяно	prenásjano	/prɛˈnasʲəno̝/
пренасяното	prenásjanoto	/prɛˈnasʲəno̝t̪o̝/
пренасят	prenásjat	/prɛˈnasʲət̪/
пренасяте	prenásjate	/prɛˈnasʲət̪ɛ/
пренасях	prenásjah	/prɛˈnasʲəx/
пренасяха	prenásjaha	/prɛˈnasʲəxə/
пренасяхме	prenásjahme	/prɛˈnasʲəxmɛ/
